setting,returncode,diagnostic_matrix,performance/daily_rank_ic_mean,performance/rank_icir,performance/daily_ic_mean,performance/icir,portfolio/annualized_return_with_cost,portfolio/information_ratio_with_cost,portfolio/max_drawdown_with_cost,portfolio/turnover,optimization/post_peak_decay,optimization/train_grad_norm_last,optimization/train_grad_nonfinite_rate_last,optimization/train_grad_skipped_rate_last,optimization/train_optimizer_steps_last,regime/pc1_tail_2x2_rank_ic_spread,router/time_ratio_mean,time_embedding/tau_range_utilization,factor_film/film_pool_top10_overlap,attention_pooling/factor_entropy_norm_mean
full_135,0,C:\Users\60585\PycharmProjects\qibMacV2\mlruns\325032212672679181\da8e3a0c00364ae3b98afdca608f3d76\diagnostic_matrix.csv,0.08102626317338336,0.6060585168438859,0.06873067255451716,0.5049304893210832,0.17594968386855062,1.7830060389461466,-0.06913923371682341,0.32681542522103235,0.003743472483076507,6.001305424172097,0.0003356831151393085,0.0003356831151393085,2978.0,0.056787413223548744,0.7118798536767872,7.800863246725063e-05,0.07503447010067127,0.9936100826208709
tau_scale_05,0,C:\Users\60585\PycharmProjects\qibMacV2\mlruns\867178867749867261\af816bff348943b8b1674b15913adc37\diagnostic_matrix.csv,0.07809661467879561,0.5790065642205476,0.06818355600462096,0.4988309391017106,0.18205911376893058,1.8128059823767688,-0.061667646545350174,0.32769697469128095,0.0025893140703213274,5.764309525362399,0.0003356831151393085,0.0003356831151393085,2978.0,0.056081621505771784,0.7262511447421593,0.006404375789141414,0.06596752463296168,0.9986291720248752
