source,csv_path,setting,canonical_setting,seed,returncode,selectable,selected_for_stage2,reasons,rankic,rankicir,post_peak_decay,drawdown,turnover,grad_nonfinite_rate,grad_skipped_rate,d_model,n_heads,d_head,n_layers,d_ff,dropout,params_plan,epochs_recorded,best_valid_rank_ic,best_valid_rank_ic_epoch,final_valid_rank_ic,best_minus_final_valid_rank_ic,checkpoint_metric,checkpoint_epoch,checkpoint_score,checkpoint_restored,performance/daily_rank_ic_mean,performance/rank_icir,performance/daily_ic_mean,performance/icir,performance/rolling20_rank_ic_min,performance/rolling60_rank_ic_min,performance/top_bottom_spread_mean,portfolio/annualized_return_with_cost,portfolio/information_ratio_with_cost,portfolio/max_drawdown_with_cost,portfolio/turnover,portfolio/cost_drag,optimization/post_peak_decay,optimization/loss_gap_last,optimization/rank_ic_gap_last,optimization/train_grad_norm_last,optimization/train_grad_nonfinite_rate_last,optimization/train_grad_skipped_rate_last,optimization/train_score_std_last,optimization/valid_score_std_last,attention_pooling/factor_entropy_norm_mean,attention_pooling/factor_top10_mass_mean,router/entropy_norm_mean,router/time_ratio_mean,router/collapse_ratio,regime/pc1_tail_2x2_rank_ic_spread,diagnostic_matrix,time_embedding/tau_range_utilization,factor_film/film_pool_top10_overlap,optimization/train_optimizer_steps_last
suite_csv,diagnostic_runs\four_day_plan_20260501_125906\capacity_full135_40epoch\stage2_seed43_44\suite_summary.csv,cap02_d80_h4_l2_ff320_do015_seed43,cap02_d80_h4_l2_ff320_do015,43,0,,,,,,,,,,,80,4,20,2,320,0.15,355607,40,0.07707812227720465,22,0.07326252043277415,0.0038156018444304995,valid_rank_ic,22,0.07707812227720465,True,0.0770803902665886,0.5539426105235584,0.06758217382843666,0.47658953949860017,-0.015670307503006676,0.01812878444577445,0.0110640816145966,0.20699665457476296,1.8707063552913705,-0.07731038270797891,0.32615182546875315,0.15513461554249175,0.0038156018444304995,-1.2621812899371403,0.11664062220869081,6.485984100216521,0.0,0.0,0.22259843153375714,0.25094679412592064,0.9993655133461887,0.07044684469837792,0.9281203835600664,0.6173053808467217,0.0,0.03736802702320377,C:\Users\60585\PycharmProjects\qibMacV2\mlruns\594471764185722698\d3609f7d39aa4f30b35a80a81f8bfa19\diagnostic_matrix.csv,,,
suite_csv,diagnostic_runs\four_day_plan_20260501_125906\capacity_full135_40epoch\stage2_seed43_44\suite_summary.csv,cap00_d64_h4_l2_ff128_do010_seed44,cap00_d64_h4_l2_ff128_do010,44,0,,,,,,,,,,,64,4,16,2,128,0.1,203847,40,0.0723761509854969,18,0.06743614139277532,0.004940009592721589,valid_rank_ic,18,0.0723761509854969,True,0.07237689787356799,0.5390860420358146,0.06144137085946531,0.4458222834058483,-0.011547001401728523,0.016146334933100435,0.009583004589216196,0.15928349085164634,1.571942615269592,-0.07188818675100475,0.32635349601713526,0.155230403505964,0.004940009592721589,-1.2527859632315472,0.1192156670997849,6.960864269586503,0.000671366230278617,0.000671366230278617,0.22755162193295778,0.2620875581781915,0.9900511180063378,0.13933791272590054,0.8005227611282686,0.7442430558441379,0.0,0.04965384807383453,C:\Users\60585\PycharmProjects\qibMacV2\mlruns\831709460167705541\c57ef9a59d1e4f8da9a9c12f07e121c1\diagnostic_matrix.csv,,,
suite_csv,diagnostic_runs\four_day_plan_20260501_125906\capacity_full135_40epoch\stage2_seed43_44\suite_summary.csv,cap01_d64_h4_l2_ff256_do015_seed44,cap01_d64_h4_l2_ff256_do015,44,0,,,,,,,,,,,64,4,16,2,256,0.15,236871,40,0.07811993871956337,25,0.07573933776649167,0.0023806009530717015,valid_rank_ic,25,0.07811993871956337,True,0.0781186260026794,0.5499413630680678,0.06251043728605424,0.43514856387075057,-0.03103093272663608,0.020412652140201857,0.01008516573804429,0.23328342286717138,2.2536675690703483,-0.07340847201619605,0.327802707675312,0.15592174404468803,0.0023806009530717015,-1.2547232450508785,0.10977269030594133,6.479427656362147,0.0003356831151393085,0.0003356831151393085,0.2189405837608048,0.2618787799841448,0.9997900840479409,0.06770969476669744,0.8907492400507948,0.6770426955902049,0.0,0.052674810989765244,C:\Users\60585\PycharmProjects\qibMacV2\mlruns\966432381987661662\031cbca339604ad4ad3bca3c37930788\diagnostic_matrix.csv,,,
suite_csv,diagnostic_runs\four_day_plan_20260501_125906\capacity_full135_40epoch\stage2_seed43_44\suite_summary.csv,cap02_d80_h4_l2_ff320_do015_seed44,cap02_d80_h4_l2_ff320_do015,44,0,,,,,,,,,,,80,4,20,2,320,0.15,355607,40,0.07900573887492246,18,0.07422388292399905,0.004781855950923411,valid_rank_ic,18,0.07900573887492246,True,0.07900580974698307,0.5450072473374616,0.06612720980542079,0.4482290550876069,-0.03602074969300924,0.015104297144404207,0.010575298498382369,0.2007778358959388,1.951953534412605,-0.06932335737313389,0.3283978431856139,0.15620415555990932,0.004781855950923411,-1.2484637609255391,0.1161694141324633,6.056563105380378,0.0003356831151393085,0.0003356831151393085,0.2248784705831445,0.27149536332600244,0.998061486037819,0.08643372514884823,0.9091193217359482,0.6403529113586393,0.0,0.04345006763869695,C:\Users\60585\PycharmProjects\qibMacV2\mlruns\652638798351033261\43095c52aa014efb916f1d36cb48bb12\diagnostic_matrix.csv,,,
suite_csv,diagnostic_runs\four_day_plan_20260501_125906\capacity_full135_40epoch\stage3_aggressive_seed42\suite_summary.csv,cap09_d128_h8_l2_ff384_do020,cap09_d128_h8_l2_ff384_do020,42,0,,,,,,,,,,,128,8,16,2,384,0.2,788871,40,0.0757068579946541,17,0.06199633701341937,0.01371052098123473,valid_rank_ic,17,0.0757068579946541,True,0.07570250523851765,0.4942985973553227,0.06541681107992545,0.4305508778312183,-0.017964576626534334,0.028860083502274887,0.010081620452126851,0.21222303395051278,1.8683880508448147,-0.08778060224008205,0.3272852086783662,0.1556748373649301,0.01371052098123473,-1.2011181809230933,0.14290228131144794,5.222394263615594,0.0003356831151393085,0.0003356831151393085,0.24668584633449772,0.32843127461385024,0.9999497676480069,0.06619794683977873,0.9475926176113992,0.5745346603143819,0.0,0.0409985456798268,C:\Users\60585\PycharmProjects\qibMacV2\mlruns\931441703756839387\c62258af036c45ffad74cc0a8b152574\diagnostic_matrix.csv,,,
suite_csv,diagnostic_runs\four_day_plan_20260501_125906\capacity_full135_40epoch\stage3_aggressive_seed42\suite_summary.csv,cap10_d128_h8_l2_ff512_do025,cap10_d128_h8_l2_ff512_do025,42,0,,,,,,,,,,,128,8,16,2,512,0.25,854663,40,0.07666618937200623,17,0.06881147014895303,0.007854719223053197,valid_rank_ic,17,0.07666618937200623,True,0.07666379496896569,0.5209986527183136,0.06533712092966709,0.445728313238186,-0.04119127718137925,0.01990635537739894,0.009690195584590448,0.16639435673207653,1.519312117689967,-0.07892556238784681,0.32800008449622486,0.1560154921555399,0.007854719223053197,-1.2000896933783889,0.1314165053932911,4.92007630633155,0.0003356831151393085,0.0003356831151393085,0.2406164849912932,0.3335232648833879,0.9998987430076811,0.06618553962780807,0.9363451030464531,0.48736129483952917,0.0,0.034592902846666676,C:\Users\60585\PycharmProjects\qibMacV2\mlruns\112808136313030517\fce8848c099c460ab65f8c817b92f829\diagnostic_matrix.csv,,,
suite_csv,diagnostic_runs\four_day_plan_20260501_125906\capacity_full135_40epoch\stage3_aggressive_seed42\suite_summary.csv,cap11_d128_h4_l2_ff512_do020,cap11_d128_h4_l2_ff512_do020,42,0,,,,,,,,,,,128,4,32,2,512,0.2,854663,40,0.07756485817302625,17,0.07071944517711849,0.006845412995907754,valid_rank_ic,17,0.07756485817302625,True,0.07756069819022336,0.5270949386817093,0.06481755686181763,0.4429495225687996,-0.03414341473598389,0.029583777537809608,0.009800811686496663,0.15171129445394826,1.3750037136175788,-0.0968018748027635,0.3290110513705379,0.15649654619766457,0.006845412995907754,-1.2168937747831485,0.1336643340824012,4.8798273553098435,0.0003356831151393085,0.0003356831151393085,0.2448118682994503,0.3061279696450491,0.9995792042560476,0.06877570946702646,0.9479842118334912,0.5700919999051342,0.0,0.04232871084452278,C:\Users\60585\PycharmProjects\qibMacV2\mlruns\472497830545691626\13250c916ffd4ed69c25c2768350084d\diagnostic_matrix.csv,,,
suite_csv,diagnostic_runs\four_day_plan_20260501_125906\matrix_40epoch_seed42\suite_summary.csv,full_135,full_135,42,0,,,,,,,,,,,,,,,,,,40,0.07913594334986097,17,0.07007508365532826,0.009060859694532714,valid_rank_ic,17,0.07913594334986097,True,0.07913506646550444,0.5496115387284783,0.07051988516857385,0.4836667844057335,-0.01355395247614645,0.03331152874863933,0.01118243661950725,0.17787491766501612,1.564012034553269,-0.09847608697301419,0.32651886274641506,0.15530993200071974,0.009060859694532714,-1.2444016674350442,0.1208131819940776,7.95184714109827,0.0003356831151393085,0.0003356831151393085,0.23040787875152105,0.26454604628043166,0.9994577783402324,0.07316709921341655,0.8970167185085561,0.6708117364445346,0.0,0.04775891412543733,C:\Users\60585\PycharmProjects\qibMacV2\mlruns\325032212672679181\ae50cd15f54f49589865170d35f2014d\diagnostic_matrix.csv,,,
suite_csv,diagnostic_runs\four_day_plan_20260501_125906\matrix_40epoch_seed42\suite_summary.csv,base,base,42,0,,,,,,,,,,,,,,,,,,40,0.0712402230806313,15,0.06761946221199686,0.003620760868634443,valid_rank_ic,15,0.0712402230806313,True,0.0712363734733636,0.5390729212553699,0.06319144598961643,0.46027634270195494,-0.04110654829289762,0.004305308000571449,0.009620381124796264,0.13819982385911228,1.369382467760407,-0.06317351126694892,0.3263388916991365,0.15522495906479444,0.003620760868634443,-1.285646531636688,0.10637678638931677,5.043574006013082,0.0003356831151393085,0.0003356831151393085,0.20475623062610146,0.2077822521353314,0.9996792216887642,0.07291897336023972,0.8400815236046683,0.6881881516576789,0.0,0.02131841628976333,C:\Users\60585\PycharmProjects\qibMacV2\mlruns\662335838392804238\13c7b183255b4d00905b27b61ef4b5d8\diagnostic_matrix.csv,,,
suite_csv,diagnostic_runs\four_day_plan_20260501_125906\matrix_40epoch_seed42\suite_summary.csv,time_only,time_only,42,0,,,,,,,,,,,,,,,,,,40,0.07196782919851456,17,0.06599785755709782,0.005969971641416744,valid_rank_ic,17,0.07196782919851456,True,0.07197022857139895,0.548346806296843,0.06410698044886123,0.48422121910764804,-0.02568689670865456,0.029371135399703804,0.010002035648964418,0.16087228342945784,1.575365601003654,-0.08591055525598756,0.3261009802007368,0.15511094624133223,0.005969971641416744,-1.2847989224003835,0.09978376568303514,8.556060363819388,0.000671366230278617,0.000671366230278617,0.19165795087094034,0.22647739042041734,0.9792389957811706,0.16837621193382002,0.8975934355175086,0.542890707599746,0.0,0.028143829014847778,C:\Users\60585\PycharmProjects\qibMacV2\mlruns\857301447245886986\2959bb74fa5a4377a12df9d64cabbb60\diagnostic_matrix.csv,,,
