setting,returncode,diagnostic_matrix,performance/daily_rank_ic_mean,performance/rank_icir,performance/daily_ic_mean,performance/icir,portfolio/annualized_return_with_cost,portfolio/information_ratio_with_cost,portfolio/max_drawdown_with_cost,portfolio/turnover,optimization/post_peak_decay,optimization/train_grad_norm_last,optimization/train_grad_nonfinite_rate_last,optimization/train_grad_skipped_rate_last,optimization/train_optimizer_steps_last,regime/pc1_tail_2x2_rank_ic_spread,router/time_ratio_mean,time_embedding/tau_range_utilization,factor_film/film_pool_top10_overlap,attention_pooling/factor_entropy_norm_mean
full_135,0,C:\Users\60585\PycharmProjects\qibMacV2\mlruns\325032212672679181\ddce1ee1e361477d8a7f40bb3456288d\diagnostic_matrix.csv,0.07670936453003971,0.5688606172188271,0.06667841995369793,0.4849086393518542,0.19756049203399448,1.9748482963295166,-0.07165336344186848,0.32630128550162896,0.0011537258365590802,6.347178212909298,0.0003356831151393085,0.0003356831151393085,2978.0,0.04799242557808461,0.7507913438596169,0.00031200563064729325,0.023449239574659504,0.9999959148933368
tau_scale_05,0,C:\Users\60585\PycharmProjects\qibMacV2\mlruns\867178867749867261\8144a4a501174ac8b1ddee49dfdf7288\diagnostic_matrix.csv,0.07463451572811979,0.5544340829665377,0.064771492387592,0.46905781072282327,0.1597804944445544,1.570895683321533,-0.075784411766147,0.32492321505866684,0.0010677115140772936,6.280827819574091,0.000671366230278617,0.000671366230278617,2977.0,0.04144986379699765,0.7535141487350505,0.01595007771193379,0.0212112869381824,0.9999982606004728
